image_name,reference_caption,true_object,classifier_pred,classifier_correct,top_low_label,top_mid_label,top_high_label,top_low_score,top_mid_score,top_high_score,semantic_levels,decoupled_semantics,retrieval_label_hit_any,candidate_labels,candidate_label_hit,main_label,decision_reason,decision_scores,main_label_correct,token_f1,generated_caption,prompt,reference_caption_scored,generated_caption_scored,token_f1_scored,bleu1,bleu2,bleu3,bleu4,rouge_l,meteor,cider,object_accuracy,cue_coverage,evidence_faithfulness,clip_text_similarity,image_text_clipscore,image_found
n04044716_17472,The category is tower; it shows a large white satellite dish sits on a concrete pad in a parking lot.,tower,camera,False,camera,,camera,0.3285986185073852,,0.3155196905136108,low|high,False,False,,,camera,classifier_agrees_with_retrieval,,False,0.4444444444444445,The category is camera; it shows an old movie camera with a black and silver body and a large lens sitting on a black surface.,"Main semantic decision: camera (classifier_agrees_with_retrieval).

Reliable semantic cues retrieved from EEG:
- high: camera (0.32) - Scene and context for the camera: a black Sony camera sits on a black surface.
- high: camera (0.30) - Scene and context for the camera: an old movie camera with a black and silver body and a large lens.
- high: camera (0.30) - Scene and context for the camera: an old camera with a black cord and a flash on top.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is camera; it shows <a concise visual description>.
Use the decided category exactly as written before the semicolon. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels.",A large white satellite dish sits on a concrete pad in a parking lot.,An old movie camera with a black and silver body and a large lens sitting on a black surface.,0.30303030303030304,0.3,0.21764287503300347,0.1380613559583463,0.11154288433080788,0.24923391215526047,0.17241379310344826,0.19978502020846306,0.0,0.5625,0.9,0.42820456624031067,0.1842925101518631,True
n03982430_13651,The category is pool table; it shows a pool table with a green felt surface sits on a red carpet.,pool table,handbag,False,handbag,,handbag,0.3353764414787292,,0.3089495301246643,low|high,False,False,,,handbag,classifier_agrees_with_retrieval,,False,0.4761904761904761,"The category is handbag; it shows a black leather purse with a pink pocketbook inside, hanging on a rack in a store.","Main semantic decision: handbag (classifier_agrees_with_retrieval).

Reliable semantic cues retrieved from EEG:
- high: handbag (0.31) - Scene and context for the handbag: a black leather purse with a pink pocketbook inside, hanging on a rack in a store.
- high: handbag (0.29) - Scene and context for the handbag: a collage of three black bags with a pink and purple geometric design.
- high: handbag (0.29) - Scene and context for the handbag: a black nylon messenger bag with a buckle on the front and a shoulder strap.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is handbag; it shows <a concise visual description>.
Use the decided category exactly as written before the semicolon. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels.",A pool table with a green felt surface sits on a red carpet.,"A black leather purse with a pink pocketbook inside, hanging on a rack in a store.",0.3448275862068966,0.35294117647058826,0.2572478777137633,0.16401017071915389,0.1332358437599213,0.35138248847926273,0.3353383458646617,0.045455330669650434,0.0,0.36,1.0,0.3907235860824585,0.16388221085071564,True
n03063599_2735,The category is coffee mug; it shows an orange travel mug with the letters WWS on it sits on a table.,coffee mug,car,False,horse,,car,0.3197028040885925,,0.3061090111732483,low|high,False,False,,,car,classifier_agrees_with_retrieval,,False,0.35,The category is car; it shows a yellow Ford Mustang sitting in a parking lot with other classic cars.,"Main semantic decision: car (classifier_agrees_with_retrieval).

Reliable semantic cues retrieved from EEG:
- high: car (0.31) - Scene and context for the car: a yellow Ford Mustang sits in a parking lot with other classic cars.
- high: car (0.28) - Scene and context for the car: an orange 2005 Chevrolet Corvette Convertible sits in a parking lot, surrounded by green shrubs.
- high: car (0.26) - Scene and context for the car: a black Thunderbird convertible sits in a parking lot with other classic cars.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is car; it shows <a concise visual description>.
Use the decided category exactly as written before the semicolon. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels.",An orange travel mug with the letters WWS on it sits on a table.,A yellow Ford Mustang sitting in a parking lot with other classic cars.,0.14814814814814817,0.19842023113763912,0.11888242777851049,0.10293165105727806,0.0978840017329239,0.0735826296743064,0.07194244604316546,0.01016029319937655,0.0,0.36363636363636365,0.8888888888888888,0.29753413796424866,0.07278278470039368,True
n03877472_3847,The category is girl; it shows a little girl in red pajamas opens a wrapped present.,girl,girl,True,girl,,girl,0.295315146446228,,0.3027265965938568,low|high,False,True,,,girl,classifier_agrees_with_retrieval,,True,0.6285714285714286,The category is girl; it shows a girl in pink heart pajamas standing in front of a Christmas tree.,"Main semantic decision: girl (classifier_agrees_with_retrieval).

Reliable semantic cues retrieved from EEG:
- high: girl (0.30) - Scene and context for the girl: a girl in pink heart pajamas stands in front of a Christmas tree.
- high: girl (0.30) - Scene and context for the girl: a man in a pink and white fluffy pajama set stands in a luxurious bedroom.
- high: girl (0.29) - Scene and context for the girl: a woman in pink pajamas stands in front of a closet.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is girl; it shows <a concise visual description>.
Use the decided category exactly as written before the semicolon. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels.",A little girl in red pajamas opens a wrapped present.,A girl in pink heart pajamas standing in front of a Christmas tree.,0.4347826086956522,0.42857142857142855,0.25677629550654774,0.17645861682298988,0.14949751774990683,0.44525547445255476,0.3611650485436893,0.7122519657747723,1.0,0.3684210526315789,0.875,0.5469620227813721,0.2829311192035675,True
n03888257_24025,The category is parachutes; it shows a person with a parachute and a flag is in the sky.,parachutes,pumpkin,False,parachutes,,parachutes,0.3128133714199066,,0.3280941247940063,low|high,False,True,,,parachutes,topk_repeated_label,,True,0.5333333333333333,The category is parachutes; it shows a parasail gliding over the ocean.,"Main semantic decision: parachutes (topk_repeated_label).

Reliable semantic cues retrieved from EEG:
- high: parachutes (0.33) - Scene and context for the parachutes: a parasail glides through the air over the ocean.
- high: parachutes (0.30) - Scene and context for the parachutes: a person is parasailing through the clouds.
- high: parachutes (0.30) - Scene and context for the parachutes: sky.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is parachutes; it shows <a concise visual description>.
Use the decided category exactly as written before the semicolon. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels.",A person with a parachute and a flag is in the sky.,A parasail gliding over the ocean.,0.2222222222222222,0.15766261764490386,0.09831991632152833,0.08926327939211855,0.08993236413460196,0.20962199312714777,0.08771929824561403,0.03725340281509616,0.0,0.23076923076923078,0.75,0.6175779700279236,0.2954992353916168,True
n03792782_15924,The category is bicycle; it shows a man in black jumps his mountain bike over a trail.,bicycle,car,False,rocket,,rocket,0.2823285758495331,,0.2642862796783447,low|high,False,False,,,rocket,topk_repeated_label,,False,0.4848484848484848,The category is rocket; it shows a red and black rocket sitting on a brick walkway.,"Main semantic decision: rocket (topk_repeated_label).

Reliable semantic cues retrieved from EEG:
- high: rocket (0.26) - Scene and context for the rocket: a red and black rocket sits on a brick walkway.
- high: rocket (0.25) - Scene and context for the rocket: a missile launches from a ship in the ocean, leaving a trail of smoke.
- high: rocket (0.24) - Scene and context for the rocket: background, sky.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is rocket; it shows <a concise visual description>.
Use the decided category exactly as written before the semicolon. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels.",A man in black jumps his mountain bike over a trail.,A red and black rocket sitting on a brick walkway.,0.28571428571428564,0.32903178837671254,0.1725457254893725,0.14411598378215673,0.13564514503163538,0.28328173374613,0.13761467889908255,0.06433146419832926,0.0,0.29411764705882354,0.8333333333333334,0.445667564868927,0.19214586913585663,True
n02992529_39085,The category is cell phone; it shows a cup of coffee sits on a saucer next to a cell phone.,cell phone,gloves,False,gloves,,gloves,0.3332909345626831,,0.2998724281787872,low|high,False,False,,,gloves,classifier_agrees_with_retrieval,,False,0.4242424242424242,The category is gloves; it shows a purple knitted mitten covering a wrist.,"Main semantic decision: gloves (classifier_agrees_with_retrieval).

Reliable semantic cues retrieved from EEG:
- high: gloves (0.30) - Scene and context for the gloves: a purple knitted mitten covers a person's wrist.
- high: gloves (0.30) - Scene and context for the gloves: the colorful mittens are laid out on the concrete, showcasing their intricate design.
- high: gloves (0.30) - Scene and context for the gloves: a pair of brown and blue mittens with loops on the top.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is gloves; it shows <a concise visual description>.
Use the decided category exactly as written before the semicolon. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels.",A cup of coffee sits on a saucer next to a cell phone.,A purple knitted mitten covering a wrist.,0.2,0.15913981712885622,0.09822322758134884,0.08803896184571779,0.08723697147876523,0.1897356143079316,0.08064516129032259,0.0004341109362739941,0.0,0.17391304347826086,0.8,0.38110998272895813,0.18697792291641235,True
n03792782_8799,The category is bicycle; it shows the image shows a collage of cyclists riding up a steep hill.,bicycle,bicycle,True,bicycle,,bicycle,0.342248797416687,,0.3427250683307647,low|high,False,True,,,bicycle,classifier_agrees_with_retrieval,,True,0.5405405405405405,The category is bicycle; it shows a man and woman riding bikes on a dirt trail in the desert.,"Main semantic decision: bicycle (classifier_agrees_with_retrieval).

Reliable semantic cues retrieved from EEG:
- high: bicycle (0.34) - Scene and context for the bicycle: a man and woman riding bikes on a dirt trail in the desert.
- high: bicycle (0.32) - Scene and context for the bicycle: a man rides a bike down a dirt trail.
- high: bicycle (0.31) - Scene and context for the bicycle: a red bicycle is parked on a sidewalk near a crosswalk, next to a tall building.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is bicycle; it shows <a concise visual description>.
Use the decided category exactly as written before the semicolon. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels.",The image shows a collage of cyclists riding up a steep hill.,A man and woman riding bikes on a dirt trail in the desert.,0.32,0.3571428571428572,0.165748386032949,0.13179708050024314,0.12011055432195765,0.2417437252311757,0.16528925619834708,0.47928751827845795,0.0,0.3333333333333333,1.0,0.6126437783241272,0.2638126015663147,True
n02504458_480,"The category is elephant; it shows an elephant stands in front of a rock, surrounded by grass and a brick wall.",elephant,elephant,True,elephant,,elephant,0.3923234343528747,,0.3788103759288788,low|high,False,True,,,elephant,classifier_agrees_with_retrieval,,True,0.6341463414634146,"The category is elephant; it shows two elephants standing in a field of tall grass and brush, surrounded by trees.","Main semantic decision: elephant (classifier_agrees_with_retrieval).

Reliable semantic cues retrieved from EEG:
- low: elephant (0.39) - Visual attributes of the elephant: two elephants stand in a field of tall grass and brush, surrounded by trees.
- low: elephant (0.38) - Visual attributes of the elephant: an adult elephant and a baby elephant stand in a grassy field with trees in the background.
- low: elephant (0.37) - Visual attributes of the elephant: two elephants in the water, surrounded by greenery.
- high: elephant (0.38) - Scene and context for the elephant: elephants of various sizes walking in a grassy area.
- high: elephant (0.36) - Scene and context for the elephant: an elephant with a long trunk and tusks, standing next to a fallen tree.
- high: elephant (0.35) - Scene and context for the elephant: an elephant stands in the dirt, surrounded by trees and rocks.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is elephant; it shows <a concise visual description>.
Use the decided category exactly as written before the semicolon. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels.","An elephant stands in front of a rock, surrounded by grass and a brick wall.","Two elephants standing in a field of tall grass and brush, surrounded by trees.",0.4827586206896552,0.4965668158421455,0.31475666787448575,0.19215948692289161,0.15317779118596056,0.2741573033707865,0.3841939460347898,0.7288068350890048,1.0,0.2647058823529412,1.0,0.6408284306526184,0.2954767048358917,True
n03877472_23771,The category is girl; it shows three women wearing red and pink pajamas sitting on a tan couch.,girl,camp or camping,False,camp or camping,,girl,0.3220208287239074,,0.3451359570026397,low|high,False,True,,,camp or camping,classifier_agrees_with_retrieval,,False,0.4102564102564102,The category is camp or camping; it shows a woman sitting in a grey tent with her brown and white dog.,"Main semantic decision: camp or camping (classifier_agrees_with_retrieval).

Reliable semantic cues retrieved from EEG:
- high: camp or camping (0.31) - Scene and context for the camp or camping: a woman sits in a grey tent with her brown and white dog.
- high: camp or camping (0.30) - Scene and context for the camp or camping: a woman kneels next to a tent pitched on rocky ground.
- high: camp or camping (0.28) - Scene and context for the camp or camping: a man and woman are kneeling in front of a blue tent.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is camp or camping; it shows <a concise visual description>.
Use the decided category exactly as written before the semicolon. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels.",Three women wearing red and pink pajamas sitting on a tan couch.,A woman sitting in a grey tent with her brown and white dog.,0.24000000000000002,0.2857142857142857,0.14824986333222023,0.12234957143053862,0.1135935489027116,0.16116248348745044,0.12396694214876033,0.2644285993308727,0.0,0.3333333333333333,0.875,0.39206385612487793,0.14168117940425873,True
n04069434_3119,The category is camera; it shows an old Rolleicord camera sits on a wooden table.,camera,camera,True,camera,,camera,0.3166674375534057,,0.3090713620185852,low|high,False,True,,,camera,classifier_agrees_with_retrieval,,True,0.5714285714285715,The category is camera; it shows an old movie camera with a black and silver body and a large lens.,"Main semantic decision: camera (classifier_agrees_with_retrieval).

Reliable semantic cues retrieved from EEG:
- high: camera (0.31) - Scene and context for the camera: an old movie camera with a black and silver body and a large lens.
- high: camera (0.30) - Scene and context for the camera: a black camera with the word ""canon"" on it.
- high: camera (0.29) - Scene and context for the camera: a black Zenit camera with a lens lying beside it.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is camera; it shows <a concise visual description>.
Use the decided category exactly as written before the semicolon. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels.",An old Rolleicord camera sits on a wooden table.,An old movie camera with a black and silver body and a large lens.,0.34782608695652173,0.3333333333333333,0.21821789023599233,0.15415080049095192,0.13217947626377288,0.3620178041543027,0.3322368421052631,0.9832703316908729,1.0,0.5333333333333333,1.0,0.6368277072906494,0.30119776725769043,True
n02607072_1617,The category is clownfish or fish; it shows the pink fish with a white stripe swims in the green sea anemone.,clownfish or fish,airplane,False,airplane,,airplane,0.3315151631832123,,0.3193286657333374,low|high,False,False,,,airplane,classifier_agrees_with_retrieval,,False,0.4324324324324324,The category is airplane; it shows a white airplane with red writing taxiing on a runway.,"Main semantic decision: airplane (classifier_agrees_with_retrieval).

Reliable semantic cues retrieved from EEG:
- high: airplane (0.32) - Scene and context for the airplane: an airport scene with three airplanes on the tarmac, one blue and two red.
- high: airplane (0.32) - Scene and context for the airplane: a white airplane with red writing taxis on a runway.
- high: airplane (0.31) - Scene and context for the airplane: a large white airplane taxis on the runway.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is airplane; it shows <a concise visual description>.
Use the decided category exactly as written before the semicolon. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels.",The pink fish with a white stripe swims in the green sea anemone.,A white airplane with red writing taxiing on a runway.,0.2608695652173913,0.26938844388426103,0.19978381699755118,0.14866084129935825,0.13206959826272413,0.16991643454039,0.20122484689413822,0.06183922153262669,0.0,0.3125,0.8333333333333334,0.3743041455745697,0.07948627322912216,True
n03180011_16171,The category is computer; it shows a desktop computer with a silver keyboard and mouse sits on a white surface.,computer,computer,True,cell phone,,cell phone,0.3302280902862549,,0.3219238221645355,low|high,False,False,,,cell phone,topk_repeated_label,,False,0.4000000000000001,The category is cell phone; it shows a sleek Infinite phone with a reflective surface displaying Grace Fuller's smiling face.,"Main semantic decision: cell phone (topk_repeated_label).

Reliable semantic cues retrieved from EEG:
- high: cell phone (0.32) - Scene and context for the cell phone: the Infinite phone is shown in black, with a reflective surface and a smiling Grace Fuller on the screen.
- high: cell phone (0.32) - Scene and context for the cell phone: a man wearing glasses and a black shirt is talking on a cell phone.
- high: cell phone (0.32) - Scene and context for the cell phone: the screen of the watch is blue with white numbers and symbols, showing the number 13.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is cell phone; it shows <a concise visual description>.
Use the decided category exactly as written before the semicolon. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels.",A desktop computer with a silver keyboard and mouse sits on a white surface.,A sleek Infinite phone with a reflective surface displaying Grace Fuller's smiling face.,0.2857142857142857,0.3333333333333333,0.21821789023599233,0.15415080049095192,0.13217947626377288,0.2857142857142857,0.22544642857142855,0.14281821807323986,0.0,0.28,0.7,0.42704617977142334,0.19824151694774628,True
n03063599_552,"The category is coffee mug; it shows small wonder, a terra cotta vase sits on a concrete ledge.",coffee mug,cell phone,False,cell phone,,cell phone,0.4250215590000152,,0.4336395263671875,low|high,False,False,,,cell phone,classifier_agrees_with_retrieval,,False,0.3181818181818182,The category is cell phone; it shows a black and blue device being held by a man wearing glasses and a black shirt while he talks.,"Main semantic decision: cell phone (classifier_agrees_with_retrieval).

Reliable semantic cues retrieved from EEG:
- low: cell phone (0.43) - Visual attributes of the cell phone: black, blue.
- low: cell phone (0.42) - Visual attributes of the cell phone: black, blue, white.
- low: cell phone (0.42) - Visual attributes of the cell phone: blue, white.
- high: cell phone (0.43) - Scene and context for the cell phone: a man wearing glasses and a black shirt is talking on a cell phone.
- high: cell phone (0.41) - Scene and context for the cell phone: a woman hugging a man from behind, looking at a silver cellphone.
- high: cell phone (0.41) - Scene and context for the cell phone: an older man wearing glasses and a black jacket is working on a cell phone.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is cell phone; it shows <a concise visual description>.
Use the decided category exactly as written before the semicolon. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels.","Small wonder, a terra cotta vase sits on a concrete ledge.",A black and blue device being held by a man wearing glasses and a black shirt while he talks.,0.13333333333333333,0.15,0.08885233166386386,0.0759780922097007,0.0712695567709093,0.14006888633754305,0.08474576271186442,0.00022972574494553314,0.0,0.2608695652173913,0.5454545454545454,0.2578081786632538,0.13840492069721222,True
n03376595_11049,The category is chair; it shows a man in a brown shirt and jeans is doing a handstand on a folding chair.,chair,chair,True,chair,,chair,0.3995625972747803,,0.3901086747646332,low|high,False,True,,,chair,classifier_agrees_with_retrieval,,True,0.5365853658536586,The category is chair; it shows a wooden folding chair with a green cushion sitting on a white surface.,"Main semantic decision: chair (classifier_agrees_with_retrieval).

Reliable semantic cues retrieved from EEG:
- low: chair (0.40) - Visual attributes of the chair: green, white, wooden.
- low: chair (0.40) - Visual attributes of the chair: black, white, wooden.
- low: chair (0.40) - Visual attributes of the chair: black, white, wooden.
- high: chair (0.39) - Scene and context for the chair: a Notre Dame folding chair with a white cushion, black frame, and logo of a leprechaun fighting an Irish.
- high: chair (0.39) - Scene and context for the chair: a wooden folding chair with a green cushion sits on a white surface.
- high: chair (0.37) - Scene and context for the chair: a green lawn chair sits on a patio, next to a flower pot.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is chair; it shows <a concise visual description>.
Use the decided category exactly as written before the semicolon. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels.",A man in a brown shirt and jeans is doing a handstand on a folding chair.,A wooden folding chair with a green cushion sitting on a white surface.,0.41379310344827586,0.3969613289089756,0.26968211770029143,0.16882383055972608,0.1365122706188019,0.2708102108768035,0.27158527954706296,0.795589883614377,1.0,0.28,0.875,0.5318195819854736,0.21744193136692047,True
